,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,Avg_Bedrooms_Per_Household,Avg_Rooms_Per_Household,population,households,median_income,ocean_proximity,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,Lat-Long
8029,-118.11,33.84,36.0,1463.0,257.0,0.9884615384615385,5.626923076923077,722.0,260.0,48438.0,<1H OCEAN,226300.0,1,0,0,0,0,"(33.84, -118.11)"
8030,-118.13,33.84,35.0,3008.0,674.0,1.0044709388971684,4.482861400894188,1584.0,671.0,35465.0,<1H OCEAN,213200.0,1,0,0,0,0,"(33.84, -118.13)"
8031,-118.13,33.84,46.0,2439.0,429.0,1.1470588235294117,6.521390374331551,944.0,374.0,42840.99999999999,<1H OCEAN,312400.0,1,0,0,0,0,"(33.84, -118.13)"
8032,-118.13,33.83,44.0,1710.0,333.0,0.9680232558139535,4.97093023255814,786.0,344.0,42916.99999999999,<1H OCEAN,314700.0,1,0,0,0,0,"(33.83, -118.13)"
8033,-118.14,33.84,43.0,2107.0,439.0,1.0233100233100234,4.911421911421911,876.0,429.0,32024.0,<1H OCEAN,339400.0,1,0,0,0,0,"(33.84, -118.14)"
8034,-118.13,33.84,48.0,1895.0,294.0,1.0034129692832765,6.467576791808874,881.0,293.0,63364.0,<1H OCEAN,307400.0,1,0,0,0,0,"(33.84, -118.13)"
8035,-118.14,33.84,45.0,1908.0,361.0,1.0555555555555556,5.578947368421052,890.0,342.0,45750.0,<1H OCEAN,336000.0,1,0,0,0,0,"(33.84, -118.14)"
8036,-118.14,33.84,44.0,3043.0,619.0,1.0197693574958815,5.013179571663921,1316.0,607.0,44286.0,<1H OCEAN,254900.0,1,0,0,0,0,"(33.84, -118.14)"
8037,-118.14,33.84,36.0,3002.0,484.0,1.0276008492569002,6.373673036093418,1322.0,471.0,49330.0,<1H OCEAN,228900.0,1,0,0,0,0,"(33.84, -118.14)"
8038,-118.15,33.84,29.0,2448.0,354.0,1.0143266475644699,7.01432664756447,894.0,349.0,76526.0,<1H OCEAN,481300.0,1,0,0,0,0,"(33.84, -118.15)"
8039,-118.15,33.84,36.0,2987.0,491.0,0.9879275653923542,6.010060362173038,1360.0,497.0,48013.0,<1H OCEAN,224100.0,1,0,0,0,0,"(33.84, -118.15)"
8040,-118.15,33.84,37.0,1508.0,252.0,1.045643153526971,6.257261410788382,635.0,241.0,37500.0,<1H OCEAN,221300.0,1,0,0,0,0,"(33.84, -118.15)"
8041,-118.16,33.84,36.0,2444.0,432.0,1.0188679245283019,5.764150943396227,1199.0,424.0,41538.00000000001,<1H OCEAN,218800.0,1,0,0,0,0,"(33.84, -118.16)"
8042,-118.16,33.84,36.0,1348.0,234.0,1.0588235294117647,6.099547511312217,643.0,221.0,36447.0,<1H OCEAN,211000.0,1,0,0,0,0,"(33.84, -118.16)"
8043,-118.16,33.84,36.0,2831.0,573.0,1.0070298769771528,4.975395430579965,1462.0,569.0,38646.0,<1H OCEAN,214600.0,1,0,0,0,0,"(33.84, -118.16)"
8044,-118.16,33.84,36.0,2220.0,367.0,1.0455840455840455,6.3247863247863245,1002.0,351.0,50719.0,<1H OCEAN,219500.0,1,0,0,0,0,"(33.84, -118.16)"
8045,-118.17,33.85,37.0,3714.0,708.0,1.0201729106628241,5.351585014409222,1956.0,694.0,42218.0,<1H OCEAN,200500.0,1,0,0,0,0,"(33.85, -118.17)"
8046,-118.17,33.84,45.0,1533.0,331.0,0.9880597014925373,4.576119402985075,791.0,335.0,34605.0,<1H OCEAN,186600.0,1,0,0,0,0,"(33.84, -118.17)"
8047,-118.17,33.84,29.0,4716.0,1372.0,1.078616352201258,3.707547169811321,2515.0,1272.0,27260.000000000004,<1H OCEAN,208700.0,1,0,0,0,0,"(33.84, -118.17)"
8048,-118.17,33.84,45.0,1853.0,328.0,1.025,5.790625,945.0,320.0,50787.00000000001,<1H OCEAN,219200.0,1,0,0,0,0,"(33.84, -118.17)"
8049,-118.17,33.83,45.0,2019.0,363.0,1.0707964601769913,5.95575221238938,880.0,339.0,41022.99999999999,NEAR OCEAN,217300.0,0,0,0,0,1,"(33.83, -118.17)"
8050,-118.18,33.85,40.0,2597.0,582.0,1.0411449016100178,4.645796064400716,1285.0,559.0,39750.0,<1H OCEAN,213800.0,1,0,0,0,0,"(33.85, -118.18)"
8051,-118.18,33.84,35.0,1415.0,294.0,1.0103092783505154,4.86254295532646,591.0,291.0,29798.0,NEAR OCEAN,315600.0,0,0,0,0,1,"(33.84, -118.18)"
8052,-118.19,33.84,44.0,2731.0,577.0,1.0396396396396397,4.920720720720721,1396.0,555.0,41771.0,NEAR OCEAN,219100.0,0,0,0,0,1,"(33.84, -118.19)"
8053,-118.19,33.84,24.0,1228.0,320.0,1.1721611721611722,4.498168498168498,537.0,273.0,22500.0,NEAR OCEAN,192000.0,0,0,0,0,1,"(33.84, -118.19)"
8054,-118.18,33.85,30.0,2548.0,717.0,1.0242857142857142,3.64,2086.0,700.0,7007.0,<1H OCEAN,134400.0,1,0,0,0,0,"(33.85, -118.18)"
8055,-118.18,33.85,44.0,1890.0,465.0,1.0813953488372092,4.395348837209302,1378.0,430.0,38819.0,<1H OCEAN,143200.0,1,0,0,0,0,"(33.85, -118.18)"
8056,-118.19,33.85,30.0,3533.0,1061.0,1.027105517909003,3.420135527589545,2678.0,1033.0,22416.999999999996,NEAR OCEAN,151900.0,0,0,0,0,1,"(33.85, -118.19)"
8057,-118.19,33.85,49.0,1073.0,260.0,0.9558823529411765,3.9448529411764706,725.0,272.0,38026.0,NEAR OCEAN,149700.0,0,0,0,0,1,"(33.85, -118.19)"
8058,-118.19,33.85,45.0,1167.0,302.0,1.0522648083623694,4.066202090592334,773.0,287.0,32798.0,NEAR OCEAN,150300.0,0,0,0,0,1,"(33.85, -118.19)"
8059,-118.2,33.85,33.0,2557.0,731.0,1.0442857142857143,3.652857142857143,2286.0,700.0,23041.0,<1H OCEAN,149100.0,1,0,0,0,0,"(33.85, -118.2)"
8060,-118.2,33.85,46.0,1854.0,462.0,1.0769230769230769,4.321678321678322,1360.0,429.0,24844.0,<1H OCEAN,158200.0,1,0,0,0,0,"(33.85, -118.2)"
8061,-118.2,33.84,35.0,3405.0,779.0,1.1609538002980626,5.07451564828614,1953.0,671.0,27813.0,NEAR OCEAN,159200.0,0,0,0,0,1,"(33.84, -118.2)"
8062,-118.2,33.83,35.0,3737.0,613.0,1.0514579759862779,6.409948542024014,1305.0,583.0,72096.0,NEAR OCEAN,490300.0,0,0,0,0,1,"(33.83, -118.2)"
8063,-118.19,33.83,43.0,2641.0,411.0,0.9256756756756757,5.948198198198198,1011.0,444.0,64468.0,NEAR OCEAN,444200.0,0,0,0,0,1,"(33.83, -118.19)"
8064,-118.19,33.83,42.0,1773.0,360.0,1.2040133779264215,5.929765886287625,815.0,299.0,49000.0,NEAR OCEAN,406300.0,0,0,0,0,1,"(33.83, -118.19)"
8065,-118.17,33.83,45.0,1808.0,315.0,1.0430463576158941,5.986754966887418,800.0,302.0,48693.0,NEAR OCEAN,277700.0,0,0,0,0,1,"(33.83, -118.17)"
8066,-118.17,33.83,46.0,1362.0,214.0,0.963963963963964,6.135135135135135,531.0,222.0,43125.0,NEAR OCEAN,290500.0,0,0,0,0,1,"(33.83, -118.17)"
8067,-118.18,33.83,44.0,1497.0,277.0,1.010948905109489,5.463503649635037,542.0,274.0,50052.0,NEAR OCEAN,321800.0,0,0,0,0,1,"(33.83, -118.18)"
8068,-118.18,33.83,45.0,1535.0,274.0,0.9927536231884058,5.561594202898551,591.0,276.0,42411.0,NEAR OCEAN,371700.0,0,0,0,0,1,"(33.83, -118.18)"
8069,-118.18,33.83,39.0,3622.0,745.0,1.1496913580246915,5.589506172839506,1330.0,648.0,33125.0,NEAR OCEAN,425500.0,0,0,0,0,1,"(33.83, -118.18)"
8070,-118.18,33.84,43.0,2561.0,544.0,1.0130353817504656,4.769087523277467,1063.0,537.0,38350.0,NEAR OCEAN,418600.0,0,0,0,0,1,"(33.84, -118.18)"
8071,-118.17,33.82,50.0,3587.0,693.0,1.064516129032258,5.509984639016897,1513.0,651.0,55106.0,NEAR OCEAN,252200.0,0,0,0,0,1,"(33.82, -118.17)"
8072,-118.17,33.82,52.0,2539.0,497.0,1.0184426229508197,5.202868852459017,1152.0,488.0,41354.0,NEAR OCEAN,268200.0,0,0,0,0,1,"(33.82, -118.17)"
8073,-118.18,33.83,52.0,2569.0,484.0,1.0731707317073171,5.696230598669623,1030.0,451.0,41301.0,NEAR OCEAN,268400.0,0,0,0,0,1,"(33.83, -118.18)"
8074,-118.18,33.82,52.0,2618.0,472.0,1.0727272727272728,5.95,943.0,440.0,37895.0,NEAR OCEAN,254000.0,0,0,0,0,1,"(33.82, -118.18)"
8075,-118.18,33.82,43.0,284.0,65.0,0.9558823529411765,4.176470588235294,167.0,68.0,42500.0,NEAR OCEAN,207500.0,0,0,0,0,1,"(33.82, -118.18)"
8076,-118.19,33.83,30.0,2246.0,552.0,1.0072992700729928,4.098540145985401,1032.0,548.0,35871.0,NEAR OCEAN,347100.0,0,0,0,0,1,"(33.83, -118.19)"
8077,-118.19,33.82,19.0,2953.0,895.0,1.0467836257309941,3.453801169590643,1914.0,855.0,35521.0,NEAR OCEAN,290000.0,0,0,0,0,1,"(33.82, -118.19)"
8078,-118.2,33.82,21.0,2251.0,452.0,1.0761904761904761,5.359523809523809,913.0,420.0,46041.99999999999,NEAR OCEAN,272200.0,0,0,0,0,1,"(33.82, -118.2)"
8079,-118.2,33.82,43.0,1758.0,347.0,1.1121794871794872,5.634615384615385,954.0,312.0,52606.0,NEAR OCEAN,198900.0,0,0,0,0,1,"(33.82, -118.2)"
8080,-118.19,33.82,11.0,872.0,203.0,0.918552036199095,3.9457013574660635,422.0,221.0,46364.0,NEAR OCEAN,156300.0,0,0,0,0,1,"(33.82, -118.19)"
8081,-118.19,33.81,21.0,1835.0,427.0,1.1119791666666667,4.778645833333333,1038.0,384.0,44559.0,NEAR OCEAN,198500.0,0,0,0,0,1,"(33.81, -118.19)"
8082,-118.2,33.81,43.0,3013.0,574.0,1.0850661625708884,5.695652173913044,1525.0,529.0,49500.0,NEAR OCEAN,194000.0,0,0,0,0,1,"(33.81, -118.2)"
8083,-118.2,33.82,34.0,2807.0,768.0,1.032258064516129,3.7728494623655915,2217.0,744.0,24286.0,NEAR OCEAN,204800.0,0,0,0,0,1,"(33.82, -118.2)"
8084,-118.19,33.81,23.0,954.0,390.0,1.0455764075067024,2.557640750670241,804.0,373.0,25833.0,NEAR OCEAN,181300.0,0,0,0,0,1,"(33.81, -118.19)"
8085,-118.2,33.81,45.0,944.0,178.0,0.9222797927461139,4.891191709844559,533.0,193.0,34808.0,NEAR OCEAN,206900.0,0,0,0,0,1,"(33.81, -118.2)"
8086,-118.2,33.81,46.0,1388.0,254.0,1.053941908713693,5.759336099585062,742.0,241.0,46458.00000000001,NEAR OCEAN,212100.0,0,0,0,0,1,"(33.81, -118.2)"
8087,-118.2,33.81,47.0,2347.0,437.0,1.0404761904761906,5.588095238095238,1219.0,420.0,53096.0,NEAR OCEAN,209900.0,0,0,0,0,1,"(33.81, -118.2)"
8088,-118.21,33.82,34.0,1719.0,398.0,1.0698924731182795,4.620967741935484,1444.0,372.0,28438.0,NEAR OCEAN,139300.0,0,0,0,0,1,"(33.82, -118.21)"
8089,-118.21,33.81,43.0,905.0,199.0,0.9754901960784313,4.436274509803922,764.0,204.0,33214.0,NEAR OCEAN,162200.0,0,0,0,0,1,"(33.81, -118.21)"
8090,-118.21,33.81,40.0,1815.0,428.0,1.036319612590799,4.394673123486683,1807.0,413.0,30882.0,NEAR OCEAN,160700.0,0,0,0,0,1,"(33.81, -118.21)"
8091,-118.21,33.82,33.0,1278.0,311.0,0.971875,3.99375,1157.0,320.0,35054.0,NEAR OCEAN,146800.0,0,0,0,0,1,"(33.82, -118.21)"
8092,-118.22,33.82,30.0,1680.0,469.0,1.0932400932400932,3.9160839160839163,1779.0,429.0,36086.0,NEAR OCEAN,146300.0,0,0,0,0,1,"(33.82, -118.22)"
8093,-118.21,33.82,45.0,455.0,92.0,1.0337078651685394,5.112359550561798,394.0,89.0,49562.0,NEAR OCEAN,165700.0,0,0,0,0,1,"(33.82, -118.21)"
8094,-118.21,33.82,43.0,1005.0,199.0,1.0418848167539267,5.261780104712042,723.0,191.0,43423.99999999999,NEAR OCEAN,162500.0,0,0,0,0,1,"(33.82, -118.21)"
8095,-118.22,33.82,17.0,5357.0,1332.0,1.052132701421801,4.231437598736177,3030.0,1266.0,19311.0,NEAR OCEAN,138100.0,0,0,0,0,1,"(33.82, -118.22)"
8096,-118.21,33.81,45.0,1693.0,337.0,1.012012012012012,5.084084084084084,1255.0,333.0,36923.0,NEAR OCEAN,159700.0,0,0,0,0,1,"(33.81, -118.21)"
8097,-118.21,33.81,45.0,1816.0,398.0,1.0257731958762886,4.680412371134021,1524.0,388.0,38586.0,NEAR OCEAN,157900.0,0,0,0,0,1,"(33.81, -118.21)"
8098,-118.22,33.81,38.0,1486.0,359.0,1.1012269938650308,4.558282208588957,1345.0,326.0,33988.0,NEAR OCEAN,147800.0,0,0,0,0,1,"(33.81, -118.22)"
8099,-118.22,33.81,41.0,726.0,166.0,0.907103825136612,3.9672131147540983,602.0,183.0,37885.0,NEAR OCEAN,156900.0,0,0,0,0,1,"(33.81, -118.22)"
8100,-118.21,33.8,45.0,1160.0,274.0,1.0185873605947955,4.312267657992565,1095.0,269.0,27308.0,NEAR OCEAN,139000.0,0,0,0,0,1,"(33.8, -118.21)"
8101,-118.21,33.8,41.0,1251.0,279.0,1.0035971223021583,4.5,1053.0,278.0,32778.0,NEAR OCEAN,150800.0,0,0,0,0,1,"(33.8, -118.21)"
8102,-118.22,33.8,36.0,1285.0,347.0,1.029673590504451,3.8130563798219583,1291.0,337.0,37708.0,NEAR OCEAN,157100.0,0,0,0,0,1,"(33.8, -118.22)"
8103,-118.22,33.8,33.0,1984.0,477.0,1.084090909090909,4.509090909090909,1764.0,440.0,38750.0,NEAR OCEAN,165100.0,0,0,0,0,1,"(33.8, -118.22)"
8104,-118.22,33.79,28.0,3008.0,629.0,1.0553691275167785,5.046979865771812,2537.0,596.0,23000.0,NEAR OCEAN,137500.0,0,0,0,0,1,"(33.79, -118.22)"
8105,-118.21,33.79,39.0,1598.0,458.0,1.1478696741854637,4.005012531328321,1691.0,399.0,23605.0,NEAR OCEAN,141800.0,0,0,0,0,1,"(33.79, -118.21)"
8106,-118.21,33.79,32.0,2020.0,613.0,1.0907473309608542,3.5943060498220643,2557.0,562.0,21397.0,NEAR OCEAN,145300.0,0,0,0,0,1,"(33.79, -118.21)"
8107,-118.21,33.8,44.0,1387.0,280.0,0.9271523178807947,4.5927152317880795,984.0,302.0,42500.0,NEAR OCEAN,143100.0,0,0,0,0,1,"(33.8, -118.21)"
8108,-118.19,33.8,38.0,2010.0,595.0,1.1333333333333333,3.8285714285714287,1535.0,525.0,19848.0,NEAR OCEAN,160400.0,0,0,0,0,1,"(33.8, -118.19)"
8109,-118.19,33.79,29.0,3497.0,1096.0,1.192600652883569,3.805223068552775,2994.0,919.0,18109.0,NEAR OCEAN,137500.0,0,0,0,0,1,"(33.79, -118.19)"
8110,-118.2,33.79,47.0,767.0,195.0,1.0,3.933333333333333,569.0,195.0,29514.0,NEAR OCEAN,185200.0,0,0,0,0,1,"(33.79, -118.2)"
8111,-118.2,33.79,48.0,2105.0,592.0,1.098330241187384,3.9053803339517623,1807.0,539.0,27183.0,NEAR OCEAN,190400.0,0,0,0,0,1,"(33.79, -118.2)"
8112,-118.2,33.79,47.0,2549.0,626.0,1.033003300330033,4.206270627062707,1388.0,606.0,30135.0,NEAR OCEAN,192700.0,0,0,0,0,1,"(33.79, -118.2)"
8113,-118.2,33.8,52.0,1786.0,445.0,1.0348837209302326,4.153488372093023,1090.0,430.0,28988.0,NEAR OCEAN,194900.0,0,0,0,0,1,"(33.8, -118.2)"
8114,-118.19,33.8,41.0,2125.0,591.0,1.0648648648648649,3.828828828828829,1604.0,555.0,29943.0,NEAR OCEAN,190600.0,0,0,0,0,1,"(33.8, -118.19)"
8115,-118.2,33.8,42.0,4577.0,1146.0,1.0475319926873858,4.183729433272394,2749.0,1094.0,25012.0,NEAR OCEAN,197500.0,0,0,0,0,1,"(33.8, -118.2)"
8116,-118.2,33.8,45.0,2456.0,495.0,1.1,5.457777777777777,1300.0,450.0,39792.0,NEAR OCEAN,210200.0,0,0,0,0,1,"(33.8, -118.2)"
8117,-118.2,33.8,52.0,1009.0,216.0,0.935064935064935,4.367965367965368,614.0,231.0,40073.99999999999,NEAR OCEAN,200800.0,0,0,0,0,1,"(33.8, -118.2)"
8118,-118.18,33.8,42.0,2301.0,621.0,1.106951871657754,4.101604278074866,2114.0,561.0,20579.0,NEAR OCEAN,132700.0,0,0,0,0,1,"(33.8, -118.18)"
8119,-118.19,33.8,36.0,2326.0,729.0,1.1095890410958904,3.5403348554033487,2635.0,657.0,21985.0,NEAR OCEAN,141800.0,0,0,0,0,1,"(33.8, -118.19)"
8120,-118.18,33.79,42.0,1571.0,435.0,1.0431654676258992,3.7673860911270984,1631.0,417.0,16384.0,NEAR OCEAN,128000.0,0,0,0,0,1,"(33.79, -118.18)"
8121,-118.19,33.79,41.0,2114.0,612.0,1.1568998109640831,3.996219281663516,2357.0,529.0,17938.0,NEAR OCEAN,142600.0,0,0,0,0,1,"(33.79, -118.19)"
8122,-118.19,33.79,43.0,1823.0,600.0,1.0714285714285714,3.255357142857143,2339.0,560.0,16792.0,NEAR OCEAN,130600.0,0,0,0,0,1,"(33.79, -118.19)"
8123,-118.18,33.8,30.0,2734.0,758.0,1.096960926193922,3.9565846599131693,2951.0,691.0,17689.0,NEAR OCEAN,117600.0,0,0,0,0,1,"(33.8, -118.18)"
8124,-118.17,33.79,36.0,948.0,303.0,1.0066445182724253,3.1495016611295683,1042.0,301.0,15500.0,NEAR OCEAN,100000.0,0,0,0,0,1,"(33.79, -118.17)"
8125,-118.18,33.82,43.0,2210.0,469.0,1.1220095693779903,5.287081339712919,1042.0,418.0,35000.0,NEAR OCEAN,216700.0,0,0,0,0,1,"(33.82, -118.18)"
8126,-118.18,33.81,27.0,471.0,132.0,1.375,4.90625,315.0,96.0,17500.0,NEAR OCEAN,154200.0,0,0,0,0,1,"(33.81, -118.18)"
8127,-118.16,33.8,9.0,3564.0,835.0,1.0346964064436184,4.41635687732342,1530.0,807.0,51806.0,NEAR OCEAN,175000.0,0,0,0,0,1,"(33.8, -118.16)"
8128,-118.16,33.79,25.0,5463.0,1265.0,1.0729431721798135,4.633587786259542,3010.0,1179.0,32330.0,NEAR OCEAN,199100.0,0,0,0,0,1,"(33.79, -118.16)"
8129,-118.17,33.8,26.0,1589.0,380.0,1.0382513661202186,4.341530054644808,883.0,366.0,35313.0,NEAR OCEAN,187500.0,0,0,0,0,1,"(33.8, -118.17)"
8130,-118.18,33.8,15.0,2407.0,589.0,1.1640316205533596,4.756916996047431,1591.0,506.0,30513.0,NEAR OCEAN,148100.0,0,0,0,0,1,"(33.8, -118.18)"
8131,-118.12,33.83,45.0,1579.0,278.0,0.9754385964912281,5.540350877192982,687.0,285.0,50424.0,<1H OCEAN,225900.0,1,0,0,0,0,"(33.83, -118.12)"
8132,-118.12,33.83,45.0,1734.0,331.0,1.129692832764505,5.918088737201365,797.0,293.0,48917.0,<1H OCEAN,222800.0,1,0,0,0,0,"(33.83, -118.12)"
8133,-118.12,33.82,43.0,1544.0,286.0,0.959731543624161,5.181208053691275,701.0,298.0,41375.0,<1H OCEAN,226000.0,1,0,0,0,0,"(33.82, -118.12)"
8134,-118.12,33.82,42.0,1493.0,277.0,1.0374531835205993,5.591760299625468,671.0,267.0,32794.0,<1H OCEAN,224500.0,1,0,0,0,0,"(33.82, -118.12)"
8135,-118.13,33.82,44.0,1619.0,280.0,0.9859154929577465,5.700704225352113,815.0,284.0,55449.0,<1H OCEAN,232200.0,1,0,0,0,0,"(33.82, -118.13)"
8136,-118.13,33.82,44.0,1785.0,307.0,1.0549828178694158,6.134020618556701,779.0,291.0,43056.0,<1H OCEAN,228600.0,1,0,0,0,0,"(33.82, -118.13)"
8137,-118.13,33.83,45.0,3087.0,574.0,1.0123456790123457,5.444444444444445,1474.0,567.0,55195.99999999999,<1H OCEAN,227600.0,1,0,0,0,0,"(33.83, -118.13)"
8138,-118.1,33.83,36.0,1408.0,250.0,0.9960159362549801,5.609561752988048,702.0,251.0,48750.0,<1H OCEAN,222500.0,1,0,0,0,0,"(33.83, -118.1)"
8139,-118.11,33.83,36.0,1462.0,233.0,1.059090909090909,6.6454545454545455,664.0,220.0,51171.0,<1H OCEAN,225300.0,1,0,0,0,0,"(33.83, -118.11)"
8140,-118.11,33.82,36.0,1999.0,390.0,1.029023746701847,5.274406332453826,887.0,379.0,38162.0,<1H OCEAN,221900.0,1,0,0,0,0,"(33.82, -118.11)"
8141,-118.11,33.82,36.0,1742.0,340.0,0.9970674486803519,5.108504398826979,857.0,341.0,46875.0,<1H OCEAN,218200.0,1,0,0,0,0,"(33.82, -118.11)"
8142,-118.11,33.83,37.0,1249.0,202.0,1.0687830687830688,6.608465608465608,517.0,189.0,44196.0,<1H OCEAN,223100.0,1,0,0,0,0,"(33.83, -118.11)"
8143,-118.11,33.83,36.0,1820.0,313.0,1.0610169491525423,6.169491525423729,899.0,295.0,49180.0,<1H OCEAN,225200.0,1,0,0,0,0,"(33.83, -118.11)"
8144,-118.09,33.83,36.0,2734.0,448.0,1.0158730158730158,6.199546485260771,1308.0,441.0,59265.0,<1H OCEAN,227300.0,1,0,0,0,0,"(33.83, -118.09)"
8145,-118.1,33.82,36.0,2422.0,420.0,0.997624703087886,5.752969121140143,1193.0,421.0,48461.99999999999,<1H OCEAN,225700.0,1,0,0,0,0,"(33.82, -118.1)"
8146,-118.1,33.82,36.0,1930.0,354.0,1.079268292682927,5.884146341463414,915.0,328.0,52713.0,<1H OCEAN,244400.0,1,0,0,0,0,"(33.82, -118.1)"
8147,-118.1,33.83,36.0,2000.0,343.0,0.9744318181818182,5.681818181818182,956.0,352.0,53735.0,<1H OCEAN,234400.0,1,0,0,0,0,"(33.83, -118.1)"
8148,-118.08,33.81,20.0,6295.0,937.0,1.0720823798627002,7.202517162471396,2292.0,874.0,76084.0,<1H OCEAN,402500.0,1,0,0,0,0,"(33.81, -118.08)"
8149,-118.09,33.82,36.0,2219.0,393.0,0.9924242424242424,5.603535353535354,1042.0,396.0,52299.0,<1H OCEAN,239800.0,1,0,0,0,0,"(33.82, -118.09)"
8150,-118.09,33.81,36.0,1878.0,323.0,0.9938461538461538,5.7784615384615385,846.0,325.0,71937.0,<1H OCEAN,254400.0,1,0,0,0,0,"(33.81, -118.09)"
8151,-118.1,33.81,36.0,1111.0,184.0,1.03954802259887,6.27683615819209,444.0,177.0,37031.0,<1H OCEAN,245300.0,1,0,0,0,0,"(33.81, -118.1)"
8152,-118.1,33.81,36.0,856.0,146.0,0.8902439024390244,5.219512195121951,451.0,164.0,51993.0,<1H OCEAN,246000.0,1,0,0,0,0,"(33.81, -118.1)"
8153,-118.11,33.81,36.0,1252.0,209.0,0.9766355140186916,5.850467289719626,558.0,214.0,39722.0,<1H OCEAN,235600.0,1,0,0,0,0,"(33.81, -118.11)"
8154,-118.11,33.82,37.0,1987.0,347.0,0.9719887955182073,5.565826330532213,1095.0,357.0,43202.99999999999,<1H OCEAN,232800.0,1,0,0,0,0,"(33.82, -118.11)"
8155,-118.1,33.82,36.0,1946.0,346.0,1.0297619047619047,5.791666666666667,871.0,336.0,52154.99999999999,<1H OCEAN,254800.0,1,0,0,0,0,"(33.82, -118.1)"
8156,-118.11,33.82,37.0,1756.0,345.0,1.0298507462686568,5.24179104477612,836.0,335.0,43750.0,<1H OCEAN,218200.0,1,0,0,0,0,"(33.82, -118.11)"
8157,-118.12,33.81,36.0,2565.0,458.0,1.0338600451467268,5.790067720090294,1155.0,443.0,46087.0,<1H OCEAN,224600.0,1,0,0,0,0,"(33.81, -118.12)"
8158,-118.12,33.81,37.0,1798.0,331.0,0.9735294117647059,5.288235294117647,860.0,340.0,42143.0,<1H OCEAN,228500.0,1,0,0,0,0,"(33.81, -118.12)"
8159,-118.13,33.81,37.0,1013.0,199.0,1.0874316939890711,5.53551912568306,493.0,183.0,47845.00000000001,<1H OCEAN,231400.0,1,0,0,0,0,"(33.81, -118.13)"
8160,-118.13,33.81,37.0,1228.0,237.0,0.9793388429752066,5.074380165289257,572.0,242.0,43250.0,<1H OCEAN,223900.0,1,0,0,0,0,"(33.81, -118.13)"
8161,-118.13,33.82,37.0,1530.0,290.0,1.0247349823321554,5.406360424028269,711.0,283.0,51795.0,<1H OCEAN,225400.0,1,0,0,0,0,"(33.82, -118.13)"
8162,-118.13,33.82,36.0,665.0,114.0,1.0178571428571428,5.9375,273.0,112.0,37321.0,<1H OCEAN,223700.0,1,0,0,0,0,"(33.82, -118.13)"
8163,-118.13,33.81,34.0,1903.0,343.0,0.9828080229226361,5.45272206303725,928.0,349.0,53949.99999999999,<1H OCEAN,241900.0,1,0,0,0,0,"(33.81, -118.13)"
8164,-118.13,33.81,36.0,1749.0,322.0,1.0094043887147335,5.482758620689655,855.0,319.0,46473.00000000001,<1H OCEAN,227100.0,1,0,0,0,0,"(33.81, -118.13)"
8165,-118.13,33.8,36.0,1026.0,182.0,1.0340909090909092,5.829545454545454,505.0,176.0,43438.0,<1H OCEAN,233600.0,1,0,0,0,0,"(33.8, -118.13)"
8166,-118.13,33.8,36.0,1496.0,271.0,1.0226415094339623,5.645283018867924,743.0,265.0,44311.99999999999,<1H OCEAN,226000.0,1,0,0,0,0,"(33.8, -118.13)"
8167,-118.13,33.8,41.0,1509.0,325.0,1.035031847133758,4.805732484076433,821.0,314.0,40893.0,<1H OCEAN,223000.0,1,0,0,0,0,"(33.8, -118.13)"
8168,-118.15,33.8,44.0,1886.0,399.0,1.0725806451612903,5.06989247311828,1167.0,372.0,31042.0,NEAR OCEAN,219800.0,0,0,0,0,1,"(33.8, -118.15)"
8169,-118.12,33.81,36.0,1774.0,299.0,1.0033557046979866,5.953020134228188,784.0,298.0,50447.0,<1H OCEAN,249200.0,1,0,0,0,0,"(33.81, -118.12)"
8170,-118.12,33.81,36.0,1665.0,291.0,0.9897959183673469,5.663265306122449,721.0,294.0,46875.0,<1H OCEAN,250700.0,1,0,0,0,0,"(33.81, -118.12)"
8171,-118.12,33.8,35.0,1835.0,435.0,1.0406698564593302,4.389952153110048,774.0,418.0,27092.0,<1H OCEAN,256300.0,1,0,0,0,0,"(33.8, -118.12)"
8172,-118.12,33.8,36.0,1257.0,205.0,0.9715639810426541,5.957345971563981,530.0,211.0,53701.0,<1H OCEAN,251400.0,1,0,0,0,0,"(33.8, -118.12)"
8173,-118.11,33.8,36.0,1837.0,319.0,1.0459016393442624,6.022950819672131,810.0,305.0,43897.00000000001,<1H OCEAN,235000.0,1,0,0,0,0,"(33.8, -118.11)"
8174,-118.11,33.79,36.0,1993.0,354.0,1.0504451038575668,5.913946587537092,884.0,337.0,55870.00000000001,<1H OCEAN,244900.0,1,0,0,0,0,"(33.79, -118.11)"
8175,-118.11,33.79,36.0,2223.0,370.0,1.0,6.008108108108108,1039.0,370.0,57942.0,<1H OCEAN,257000.0,1,0,0,0,0,"(33.79, -118.11)"
8176,-118.09,33.81,36.0,1371.0,250.0,0.9727626459143969,5.334630350194552,666.0,257.0,50795.0,<1H OCEAN,243300.0,1,0,0,0,0,"(33.81, -118.09)"
8177,-118.09,33.8,36.0,1724.0,322.0,0.9817073170731707,5.2560975609756095,838.0,328.0,44831.0,<1H OCEAN,253900.0,1,0,0,0,0,"(33.8, -118.09)"
